dBFS,time
-45.92715072631836,1727793982049999
-47.614410400390625,1727793982149000
-47.6010856628418,1727793982249999
-42.97919464111328,1727793982351000
-44.49576187133789,1727793982449999
-44.21808624267578,1727793982551000
-45.54937744140625,1727793982651000
-47.216827392578125,1727793982751000
-46.66363525390625,1727793982867000
-47.14649200439453,1727793982967000
-46.29730987548828,1727793983067000
-40.0327033996582,1727793983168000
-43.063751220703125,1727793983268000
-43.766658782958984,1727793983384000
-44.206268310546875,1727793983484000
-45.62315368652344,1727793983585000
-46.92372512817383,1727793983702000
-43.7652587890625,1727793983801000
-44.961631774902344,1727793983902000
-39.93498611450195,1727793984001000
-41.82122802734375,1727793984101000
-43.815494537353516,1727793984217999
-44.983062744140625,1727793984318000
-45.8693962097168,1727793984419000
-45.035400390625,1727793984535000
-45.0414924621582,1727793984635000
-45.13235092163086,1727793984735000
-44.45413589477539,1727793984835000
-45.320770263671875,1727793984936000
-44.363773345947266,1727793985036000
-44.97315979003906,1727793985135000
-43.89987564086914,1727793985235000
-40.46282196044922,1727793985335000
-38.92195510864258,1727793985436000
-41.000244140625,1727793985536000
-43.23493957519531,1727793985636000
-44.73762512207031,1727793985736000
-44.41107177734375,1727793985836000
-41.04365158081055,1727793985936000
-42.106361389160156,1727793986036000
-43.22922897338867,1727793986136000
-43.3912467956543,1727793986237000
-43.53532409667969,1727793986337000
-43.41879653930664,1727793986437000
-41.333343505859375,1727793986537000
-42.69160461425781,1727793986637000
-44.36315155029297,1727793986737000
-44.177520751953125,1727793986841000
-43.21798324584961,1727793986953999
-43.34529495239258,1727793987054000
-43.21272277832031,1727793987153999
-44.08052444458008,1727793987254000
-44.54961013793945,1727793987353999
-44.30527877807617,1727793987454000
-45.19279479980469,1727793987553999
-42.704864501953125,1727793987654000
-42.737857818603516,1727793987753999
-42.94866943359375,1727793987854000
-44.383182525634766,1727793987955000
-45.33446502685547,1727793988055000
-43.08354949951172,1727793988155000
-44.14955520629883,1727793988255000
-43.99152755737305,1727793988356000
-42.156410217285156,1727793988472000
-41.43476867675781,1727793988572000
-42.20270919799805,1727793988672000
-42.595436096191406,1727793988772000
-41.17018508911133,1727793988872000
-42.61814498901367,1727793988972000
-44.06602096557617,1727793989072000
-43.133846282958984,1727793989172000
-42.95643997192383,1727793989272000
-40.441429138183594,1727793989373000
-42.607078552246094,1727793989473000
-41.33733367919922,1727793989589000
-42.55325698852539,1727793989689999
-42.79594421386719,1727793989790000
-44.22758102416992,1727793989889999
-43.4234733581543,1727793989990000
-44.46896743774414,1727793990095000
-44.68181610107422,1727793990206000
-41.8355712890625,1727793990305999
-41.15256118774414,1727793990406000
-43.33461380004883,1727793990507000
-43.19632339477539,1727793990607000
-40.49907302856445,1727793990707000
-42.147830963134766,1727793990807000
-43.4202995300293,1727793990907000
-42.63920593261719,1727793991007000
-41.31221389770508,1727793991107000
-42.416019439697266,1727793991207000
-43.45380401611328,1727793991307000
-44.02615737915039,1727793991408000
-39.194053649902344,1727793991524000
-40.9549560546875,1727793991624000
-42.659549713134766,1727793991725000
-42.319435119628906,1727793991824000
-43.20701599121094,1727793991925000
-39.53985595703125,1727793992025000
-39.83030319213867,1727793992125000
-41.23973846435547,1727793992225000
-39.855438232421875,1727793992325000
-41.745182037353516,1727793992425000
-42.53984451293945,1727793992525000
-42.351593017578125,1727793992625000
-43.28230667114258,1727793992725000
-44.39140701293945,1727793992825000
-41.268123626708984,1727793992925000
-42.4044075012207,1727793993025000
-43.710391998291016,1727793993125000
-42.454769134521484,1727793993225000
-43.650390625,1727793993342000
-42.382354736328125,1727793993441999
-38.566287994384766,1727793993542000
-10.310829162597656,1727793993641999
-4.902207374572754,1727793993742000
-5.033074378967285,1727793993841999
-4.6219096183776855,1727793993943000
-5.746012210845947,1727793994043000
-5.664029598236084,1727793994143000
-6.377221584320068,1727793994243000
-7.725620269775391,1727793994343000
-8.797468185424805,1727793994443000
-10.021116256713867,1727793994543000
-11.496076583862305,1727793994643000
-15.548831939697266,1727793994743000
-19.33297348022461,1727793994843000
-23.687658309936523,1727793994944000
-30.195064544677734,1727793995060000
-34.44747543334961,1727793995160000
-39.54310989379883,1727793995267000
-43.44355010986328,1727793995377000
-47.661529541015625,1727793995477000
-50.9702033996582,1727793995577000
-53.46141052246094,1727793995677000
-55.94855880737305,1727793995777000
-57.693115234375,1727793995894000
-23.901063919067383,1727793995993999
-13.857934951782227,1727793996094000
-14.605203628540039,1727793996193999
-13.264933586120605,1727793996312000
-13.849400520324707,1727793996412000
-13.428718566894531,1727793996511000
-11.956216812133789,1727793996628000
-12.735958099365234,1727793996728000
-12.465353012084961,1727793996828000
-12.193033218383789,1727793996929000
-13.343247413635254,1727793997028000
-15.354377746582031,1727793997129000
-20.60487937927246,1727793997229000
-24.9497013092041,1727793997335000
-30.337387084960938,1727793997446000
-35.611358642578125,1727793997545999
-39.658260345458984,1727793997646000
-43.574676513671875,1727793997745999
-47.59794235229492,1727793997846000
-50.620296478271484,1727793997945999
-52.62783432006836,1727793998046000
-54.78086471557617,1727793998145999
-55.31236267089844,1727793998246000
-56.03776168823242,1727793998345999
-56.379859924316406,1727793998447000
-53.92631149291992,1727793998545999
-55.47129440307617,1727793998646000
-55.314292907714844,1727793998747000
-54.635921478271484,1727793998847000
-55.92124938964844,1727793998947000
-54.289146423339844,1727793999047000
-55.322444915771484,1727793999147000
-56.61068344116211,1727793999247000
-53.124080657958984,1727793999347000
-54.06807327270508,1727793999447000
-55.627098083496094,1727793999547000
-54.109798431396484,1727793999647000
-54.327091217041016,1727793999747000
-54.778053283691406,1727793999848000
-56.247833251953125,1727793999964000
-51.597930908203125,1727794000065000
-53.12832260131836,1727794000165000
-54.950416564941406,1727794000265000
-54.28828048706055,1727794000381000
-55.896907806396484,1727794000481000
-56.062984466552734,1727794000581000
-54.98353958129883,1727794000681000
-56.12765121459961,1727794000781000
-56.772056579589844,1727794000902000
-52.795013427734375,1727794001015000
-54.860015869140625,1727794001115000
-56.172340393066406,1727794001215000
-55.569915771484375,1727794001316000
-55.57442855834961,1727794001416000
-56.18790054321289,1727794001532000
-55.637054443359375,1727794001632000
-54.27737808227539,1727794001732000
-55.0000114440918,1727794001832000
-52.82381057739258,1727794001932000
-53.75080490112305,1727794002033000
-54.742340087890625,1727794002133000
-54.40434646606445,1727794002232000
-56.38389587402344,1727794002333000
-54.81013488769531,1727794002433000
-56.30970764160156,1727794002533000
-56.09909439086914,1727794002633000
-55.194862365722656,1727794002733000
-53.835655212402344,1727794002833000
-53.888092041015625,1727794002933000
-54.56295394897461,1727794003033000
-52.901798248291016,1727794003133000
-54.33667755126953,1727794003233000
-53.287227630615234,1727794003333000
-55.355587005615234,1727794003433999
-53.44491958618164,1727794003540000
-55.1048469543457,1727794003651000
-55.136329650878906,1727794003767000
-53.841583251953125,1727794003867000
-54.911521911621094,1727794003967000
-55.28112030029297,1727794004067000
-55.74197769165039,1727794004184000
-56.200626373291016,1727794004284000
-54.72016525268555,1727794004384000
-55.7805290222168,1727794004485000
-57.0752067565918,1727794004585000
-56.587196350097656,1727794004685000
-56.28522491455078,1727794004785000
-52.667327880859375,1727794004885000
-53.87734603881836,1727794004985000
-55.5123291015625,1727794005085000
-55.336097717285156,1727794005185000
-56.10828399658203,1727794005285000
-54.72219467163086,1727794005385000
-55.20606231689453,1727794005485000
-53.42448806762695,1727794005585000
-54.93073272705078,1727794005686000
-56.66862106323242,1727794005785999
-56.25263595581055,1727794005886000
-56.98311996459961,1727794005985999
-54.56648254394531,1727794006086000
-55.8859977722168,1727794006185999
-55.09645462036133,1727794006286000
-55.13285827636719,1727794006385999
-56.30699157714844,1727794006486000
-53.20780563354492,1727794006585999
-54.93434143066406,1727794006686000
-55.501766204833984,1727794006785999
-57.358863830566406,1727794006887000
-53.01301956176758,1727794006985999
-54.2685432434082,1727794007103000
-54.54133987426758,1727794007203000
-56.38898468017578,1727794007304000
-55.07634735107422,1727794007404000
-56.255516052246094,1727794007520000
-55.782264709472656,1727794007621000
-56.35845947265625,1727794007721000
-55.65989685058594,1727794007837000
-56.21403884887695,1727794007937000
-55.91531753540039,1727794008037000
-54.12498092651367,1727794008137000
-52.056758880615234,1727794008238000
-54.0319938659668,1727794008337999
-55.25146484375,1727794008438000
-55.3211784362793,1727794008537999
-55.08079528808594,1727794008638000
-55.392547607421875,1727794008737999
-42.29868698120117,1727794008838000
-56.472469329833984,1727794014041999
-56.758750915527344,1727794014142000
-57.41407775878906,1727794014241999
-57.897117614746094,1727794014342000
-55.651023864746094,1727794014443000
-53.50027847290039,1727794014543000
-55.1328125,1727794014643000
-52.9824104309082,1727794014743000
-53.427486419677734,1727794014843000
-55.21021270751953,1727794014943000
-54.111114501953125,1727794015043000
-55.833282470703125,1727794015143000
-57.132423400878906,1727794015243000
-56.152252197265625,1727794015343000
-55.89601516723633,1727794015443000
-54.611873626708984,1727794015543000
-54.21550750732422,1727794015643000
-55.652099609375,1727794015744000
-54.32154846191406,1727794015844000
-54.4500846862793,1727794015950000
-55.314613342285156,1727794016060000
-56.48701858520508,1727794016177000
-53.26478576660156,1727794016277000
-54.287654876708984,1727794016377000
-55.66135787963867,1727794016478000
-56.209510803222656,1727794016577999
-55.995323181152344,1727794016678000
-55.66963577270508,1727794016777999
-57.17253494262695,1727794016878000
-54.39592361450195,1727794016983000
-55.903839111328125,1727794017095000
-54.15623092651367,1727794017195000
-55.46872329711914,1727794017294000
-53.2008171081543,1727794017395000
-53.49892807006836,1727794017495000
-55.36184310913086,1727794017607000
-56.785850524902344,1727794017712000
-57.779212951660156,1727794017812000
-56.1334228515625,1727794017912000
-53.81523513793945,1727794018017999
-54.186790466308594,1727794018129000
-56.5931282043457,1727794018229000
-54.378753662109375,1727794018329000
-56.248077392578125,1727794018429000
-57.02456283569336,1727794018529000
-57.67672348022461,1727794018629000
-56.834007263183594,1727794018729000
-56.68507385253906,1727794018829000
-55.24882125854492,1727794018929000
-56.04541778564453,1727794019051000
-57.37974166870117,1727794019145999
-56.31871795654297,1727794019246000
-57.14650344848633,1727794019345999
-55.810909271240234,1727794019447000
-54.46435546875,1727794019547000
-52.0321159362793,1727794019647000
-53.80224609375,1727794019747000
-54.596431732177734,1727794019847000
-55.457420349121094,1727794019947000
-56.42808532714844,1727794029011000
-53.82575607299805,1727794029121000
-54.24629211425781,1727794029221000
-55.29283142089844,1727794029321000
-56.77641296386719,1727794029421000
-54.26277542114258,1727794029521000
-54.15889358520508,1727794029621000
-42.802345275878906,1727794029721000
-41.79219055175781,1727794029838000
-41.82231140136719,1727794029937999
